train_size,test_rmse,train_rmse,expert_l2_device,max_expert_l2,gate_l2,bound,no_of_experts_chosen,avg_gate_weights_test,avg_raw_gate_weights_test,avg_raw_entropy_test,avg_effective_entropy_test
576000,0.07303687519026252,0.07187644281528636,"[17.537736892700195, 9.784880638122559, 4.697651386260986, 8.757963180541992]",17.537736892700195,0.9680210947990417,0.10086679094404849,1.1399652777777778,"[0.07835153490304947, 0.28637999296188354, 0.426595002412796, 0.20867343246936798]","[0.08085230737924576, 0.2838819622993469, 0.426357626914978, 0.2089080661535263]",0.24216463317871093,0.09030288825988769
584000,0.08049301987352493,0.07885346172537208,"[7.477660179138184, 4.676757335662842, 10.38523006439209, 38.27712631225586]",38.27712631225586,0.975661039352417,0.10113265654148068,1.10563698630137,"[0.25436708331108093, 0.4338425397872925, 0.31108981370925903, 0.0007005611550994217]","[0.2539069652557373, 0.4334443211555481, 0.30921071767807007, 0.003438018262386322]",0.19375014404296875,0.06895172855377198
592000,0.07440871274446023,0.07318859495928061,"[19.2454891204834, 4.833962440490723, 10.332929611206055, 6.950328350067139]",19.2454891204834,0.9679065346717834,0.09974338537398436,1.1399442567567568,"[0.07079187780618668, 0.3811967074871063, 0.28362366557121277, 0.2643877863883972]","[0.07338041067123413, 0.38224586844444275, 0.28118330240249634, 0.26319026947021484]",0.24179495071411133,0.08977253944396972
600000,0.07982980141229978,0.07826532124928579,"[4.1235575675964355, 35.2821044921875, 7.635161876678467, 23.916351318359375]",35.2821044921875,0.979900062084198,0.09985099358096505,1.0869866666666668,"[0.5681865811347961, 0.0817602276802063, 0.3497791886329651, 0.00027389725437387824]","[0.5661695599555969, 0.08167242258787155, 0.349181205034256, 0.002976821968331933]",0.16299751075744628,0.05743590259552002
608000,0.07865050915761225,0.07749210776304803,"[6.909750938415527, 4.219014644622803, 30.44190788269043, 2.780863046646118]",30.44190788269043,0.9773615002632141,0.09909453757303409,1.0993848684210525,"[0.3515143096446991, 0.5416375994682312, 0.10684813559055328, 0.0]","[0.3500796854496002, 0.5377568006515503, 0.10583153367042542, 0.006331890821456909]",0.18947652099609374,0.0646752066040039
616000,0.0801092740246691,0.0787382085040858,"[26.295879364013672, 6.6433587074279785, 4.192934036254883, 40.603885650634766]",40.603885650634766,0.9813581705093384,0.09883837798501847,1.0805227272727274,"[0.00016234607028309256, 0.3440228998661041, 0.5988629460334778, 0.056951772421598434]","[0.002326571848243475, 0.3434194028377533, 0.596677839756012, 0.05757623165845871]",0.14867587783813477,0.05272339996337891
624000,0.07263055139357795,0.07141763875945888,"[38.906124114990234, 4.68328857421875, 11.951356887817383, 6.5466132164001465]",38.906124114990234,0.9682803750038147,0.09816947597441725,1.1395833333333334,"[0.0552113875746727, 0.45212677121162415, 0.150718092918396, 0.3419438600540161]","[0.0554787702858448, 0.44928377866744995, 0.15531723201274872, 0.3399202227592468]",0.23637965301513672,0.0889556602859497
632000,0.0794374284121163,0.07840869634127452,"[5.1837992668151855, 4.813601016998291, 1.5927306413650513, 26.076520919799805]",26.076520919799805,0.9749957919120789,0.09722509335342819,1.1090648734177215,"[0.45447883009910583, 0.3828042149543762, 0.0, 0.16271691024303436]","[0.4493699073791504, 0.3832669258117676, 0.006685460917651653, 0.1606777459383011]",0.20511084259033202,0.07034758266448975
640000,0.07157632607575011,0.07024409212057453,"[12.257547378540039, 7.376949787139893, 4.524765491485596, 25.001893997192383]",25.001893997192383,0.967527449131012,0.0966052293534589,1.1421109375,"[0.15383896231651306, 0.31690046191215515, 0.4317566454410553, 0.09750404953956604]","[0.15790584683418274, 0.31475046277046204, 0.4306260049343109, 0.0967177227139473]",0.2448533171081543,0.0909534421157837
648000,0.0726149861954753,0.07132673556140683,"[6.201685428619385, 4.976877689361572, 9.836310386657715, 41.21935272216797]",41.21935272216797,0.9710942506790161,0.09659858600450137,1.126263888888889,"[0.3750082552433014, 0.41588863730430603, 0.1769515424966812, 0.03215143829584122]","[0.3716755211353302, 0.41590458154678345, 0.17704226076602936, 0.03537759929895401]",0.2158176187133789,0.0816346865081787
656000,0.07098160976336543,0.06972389844978567,"[33.48161697387695, 7.315713882446289, 4.6529927253723145, 9.792580604553223]",33.48161697387695,0.9668359756469727,0.09584082328770334,1.145481707317073,"[0.06572885066270828, 0.32254257798194885, 0.4570665955543518, 0.15466190874576569]","[0.06573726236820221, 0.32091301679611206, 0.4538707733154297, 0.15947897732257843]",0.2482665495300293,0.09378429100036621
664000,0.07896010609920624,0.0778191033747879,"[4.279757499694824, 40.2452507019043, 5.864480018615723, 2.4223742485046387]",40.2452507019043,0.9802382588386536,0.0955644431013058,1.0857123493975904,"[0.5733961462974548, 0.0511726550757885, 0.375431090593338, 0.0]","[0.5699669718742371, 0.05189608037471771, 0.37381604313850403, 0.004320946522057056]",0.16038931243896484,0.055624154968261716
672000,0.0722010588194488,0.07113583917184563,"[4.27548360824585, 8.371360778808594, 21.005895614624023, 11.555652618408203]",21.005895614624023,0.9682812690734863,0.09435068257698688,1.1395059523809523,"[0.46256184577941895, 0.2984110713005066, 0.05393387749791145, 0.18509304523468018]","[0.461095929145813, 0.2963726222515106, 0.05685444921255112, 0.18567685782909393]",0.23892586624145506,0.0897645006942749
680000,0.0818177231941952,0.08084415763338552,"[2.6872165203094482, 4.171805381774902, 9.488869667053223, 21.822998046875]",21.822998046875,0.9776198863983154,0.09393013286121286,1.097895588235294,"[0.0, 0.595350444316864, 0.2527364194393158, 0.15191303193569183]","[0.005824836436659098, 0.5907081961631775, 0.25298815965652466, 0.15047882497310638]",0.18457526741027833,0.06346208782196044
688000,0.07728044365856715,0.07642027982228926,"[23.647096633911133, 4.214671611785889, 4.248412609100342, 6.561972618103027]",23.647096633911133,0.9734585285186768,0.09350357732040693,1.116232558139535,"[0.22753062844276428, 0.0, 0.4998469948768616, 0.27262240648269653]","[0.2230914980173111, 0.007208026014268398, 0.4974571764469147, 0.2722432315349579]",0.21977607345581054,0.07429451759338379
696000,0.07078889993249615,0.06974831590256553,"[14.273898124694824, 4.35213041305542, 25.397998809814453, 6.526288032531738]",25.397998809814453,0.96868896484375,0.09307298041677742,1.1372600574712644,"[0.09493255615234375, 0.49554672837257385, 0.091312937438488, 0.3182079493999481]","[0.09803908318281174, 0.4927847683429718, 0.09145267307758331, 0.3177235424518585]",0.23567321609497072,0.0884459962463379
704000,0.07115635074680385,0.07006939586299331,"[16.214813232421875, 4.532721996307373, 6.254350662231445, 27.42411231994629]",27.42411231994629,0.96930330991745,0.09267657227700461,1.1344957386363637,"[0.08444687724113464, 0.5000094175338745, 0.3370979428291321, 0.07844588905572891]","[0.08815605193376541, 0.49705323576927185, 0.3362378180027008, 0.07855289429426193]",0.2311616830444336,0.08700312572479248
712000,0.0713341400852514,0.07040809728565964,"[5.346160888671875, 13.004064559936523, 35.19546890258789, 4.638154983520508]",35.19546890258789,0.9704910516738892,0.09245719294381541,1.1291404494382022,"[0.3849230408668518, 0.09941532462835312, 0.04935332015156746, 0.46630823612213135]","[0.38394075632095337, 0.1025642678141594, 0.05061231553554535, 0.4628826081752777]",0.22111481216430665,0.0833033106994629
720000,0.07181759948818126,0.07069559418982632,"[14.714360237121582, 31.71382713317871, 4.35508394241333, 6.5152740478515625]",31.71382713317871,0.9692388772964478,0.09189040552731947,1.1349486111111111,"[0.09760083258152008, 0.07138537615537643, 0.4962754249572754, 0.33473846316337585]","[0.10092763602733612, 0.07153209298849106, 0.49314939975738525, 0.33439093828201294]",0.2305726885986328,0.08638772689819336
728000,0.0698316480832322,0.06872425244584357,"[4.428765296936035, 25.375791549682617, 7.163151741027832, 7.282448768615723]",25.375791549682617,0.9665061831474304,0.09121175526903157,1.1461153846153846,"[0.4150601923465729, 0.09511686861515045, 0.18197309970855713, 0.30784985423088074]","[0.41273969411849976, 0.09448204189538956, 0.187191441655159, 0.30558690428733826]",0.2524270544433594,0.09434361366271973
736000,0.069729513666866,0.06863918533882878,"[9.529495239257812, 4.519932746887207, 32.60660171508789, 7.524660110473633]",32.60660171508789,0.9675543904304504,0.09101107049444884,1.14221875,"[0.14340759813785553, 0.46746402978897095, 0.07443979382514954, 0.31468865275382996]","[0.1482415795326233, 0.46453428268432617, 0.07427605241537094, 0.3129481375217438]",0.24457810012817383,0.09150322521209717
744000,0.07110775868660382,0.06996820652140831,"[4.705539226531982, 7.655320167541504, 6.906952381134033, 44.808921813964844]",44.808921813964844,0.9727034568786621,0.09089330958706747,1.1188319892473118,"[0.4184916913509369, 0.21546587347984314, 0.3302900493144989, 0.03575253114104271]","[0.4176611602306366, 0.21598652005195618, 0.328157901763916, 0.03819458186626434]",0.20765105453491212,0.07762532775878907
752000,0.06982163639441862,0.06877888203802575,"[24.004077911376953, 4.457984447479248, 6.901382923126221, 13.493332862854004]",24.004077911376953,0.9682082533836365,0.08985215109097458,1.1397872340425532,"[0.10238225758075714, 0.45102789998054504, 0.30710262060165405, 0.13948722183704376]","[0.10176298022270203, 0.44957301020622253, 0.30527839064598083, 0.143385648727417]",0.24079635513305664,0.09033072681427001
760000,0.07600410355293673,0.0750449844534471,"[32.57757568359375, 3.967412233352661, 2.1294491291046143, 8.584049224853516]",32.57757568359375,0.9785153865814209,0.08975470333077752,1.0941842105263158,"[0.09151366353034973, 0.6227879524230957, 0.0, 0.2856985628604889]","[0.08981690555810928, 0.62007075548172, 0.006539166904985905, 0.2835731506347656]",0.17985961624145508,0.06073088726043701
768000,0.07752467281084297,0.07649487341381228,"[30.62012481689453, 27.872425079345703, 4.258820056915283, 5.704067230224609]",30.62012481689453,0.9803124666213989,0.08928388771717144,1.0843932291666667,"[0.08610444515943527, 1.0602847396512516e-05, 0.5677472949028015, 0.3461376428604126]","[0.08688301593065262, 0.0015669596614316106, 0.5651819109916687, 0.3463681936264038]",0.15342340759277343,0.055508964309692384
776000,0.06940323286098378,0.06829708878674928,"[4.602607727050781, 6.924394607543945, 31.277067184448242, 8.32136058807373]",31.277067184448242,0.9671883583068848,0.08884022943920941,1.143742268041237,"[0.4341088533401489, 0.32181209325790405, 0.08083897829055786, 0.1632401943206787]","[0.431820273399353, 0.3197028636932373, 0.08043988049030304, 0.16803695261478424]",0.24669215728759766,0.09194833549499512
784000,0.07877266182366714,0.07782352477117656,"[4.429969310760498, 34.85725402832031, 7.3359904289245605, 13.965143203735352]",34.85725402832031,0.9802355170249939,0.08858254481228413,1.0852334183673469,"[0.5427296161651611, 7.555291813332587e-05, 0.34190452098846436, 0.11529035866260529]","[0.540126383304596, 0.001597670721821487, 0.34076231718063354, 0.11751364916563034]",0.15469151168823242,0.05590418983459473
792000,0.07580372220364089,0.07502387364441801,"[7.976401329040527, 4.126039028167725, 2.5341553688049316, 21.37459373474121]",21.37459373474121,0.9762494564056396,0.08771622435206425,1.104151515151515,"[0.3228270709514618, 0.5331541895866394, 0.0, 0.1440187394618988]","[0.320789635181427, 0.5299355983734131, 0.0066328807733953, 0.14264173805713654]",0.19859710830688476,0.0672592505645752
800000,0.07580912151812426,0.07493448428989133,"[2.5986595153808594, 35.99627685546875, 4.132654666900635, 7.143579483032227]",35.99627685546875,0.9782582521438599,0.08780628950884271,1.09524125,"[0.0, 0.07900706678628922, 0.5840114951133728, 0.3369814455509186]","[0.006285436917096376, 0.07739219069480896, 0.5814422369003296, 0.33487993478775024]",0.1815212910461426,0.061559792289733885
